""	"bwnet_20$colors"
"Zm00001eb388020"	"red"
"Zm00001eb187630"	"midnightblue"
"Zm00001eb185650"	"grey60"
"Zm00001eb186920"	"blue"
"Zm00001eb314010"	"black"
"Zm00001eb058940"	"green"
"Zm00001eb354280"	"red"
"Zm00001eb141560"	"yellow"
"Zm00001eb169280"	"black"
"Zm00001eb224060"	"turquoise"
"Zm00001eb304750"	"turquoise"
"Zm00001eb042780"	"red"
"Zm00001eb007820"	"black"
"Zm00001eb094320"	"ivory"
"Zm00001eb154040"	"black"
"Zm00001eb173930"	"lightcyan"
"Zm00001eb230490"	"yellow"
"Zm00001eb286330"	"black"
"Zm00001eb340400"	"green"
"Zm00001eb410630"	"black"
"Zm00001eb003020"	"blue"
"Zm00001eb162530"	"purple"
"Zm00001eb219080"	"purple"
"Zm00001eb227850"	"blue"
"Zm00001eb319560"	"turquoise"
"Zm00001eb356080"	"cyan"
"Zm00001eb370140"	"turquoise"
"Zm00001eb319410"	"turquoise"
"Zm00001eb090350"	"magenta"
"Zm00001eb173820"	"yellow"
"Zm00001eb395630"	"blue"
"Zm00001eb412290"	"green"
"Zm00001eb128680"	"pink"
"Zm00001eb145670"	"black"
"Zm00001eb029940"	"turquoise"
"Zm00001eb140160"	"lightgreen"
"Zm00001eb250380"	"brown"
"Zm00001eb399210"	"greenyellow"
"Zm00001eb384950"	"turquoise"
"Zm00001eb386870"	"salmon"
"Zm00001eb433490"	"brown"
"Zm00001eb290230"	"turquoise"
"Zm00001eb012780"	"white"
"Zm00001eb167370"	"pink"
"Zm00001eb365950"	"brown"
"Zm00001eb053190"	"black"
"Zm00001eb128010"	"magenta"
"Zm00001eb143350"	"greenyellow"
"Zm00001eb190130"	"blue"
"Zm00001eb202370"	"paleturquoise"
"Zm00001eb094410"	"darkolivegreen"
"Zm00001eb110630"	"brown"
"Zm00001eb118790"	"green"
"Zm00001eb126680"	"tan"
"Zm00001eb173900"	"turquoise"
"Zm00001eb322970"	"yellow"
"Zm00001eb327310"	"purple"
"Zm00001eb393920"	"pink"
"Zm00001eb409430"	"ivory"
"Zm00001eb077700"	"red"
"Zm00001eb210500"	"green"
"Zm00001eb006310"	"pink"
"Zm00001eb200250"	"blue"
"Zm00001eb265500"	"greenyellow"
"Zm00001eb365760"	"blue"
"Zm00001eb084630"	"black"
"Zm00001eb271200"	"turquoise"
"Zm00001eb198950"	"purple"
"Zm00001eb229530"	"darkolivegreen"
"Zm00001eb299300"	"blue"
"Zm00001eb403560"	"tan"
"Zm00001eb006680"	"black"
"Zm00001eb079750"	"yellow"
"Zm00001eb280810"	"blue"
"Zm00001eb011460"	"greenyellow"
"Zm00001eb377970"	"black"
"Zm00001eb005860"	"blue"
"Zm00001eb109670"	"brown"
"Zm00001eb195960"	"blue"
"Zm00001eb328920"	"green"
"Zm00001eb337890"	"green"
"Zm00001eb138110"	"thistle2"
"Zm00001eb415760"	"purple"
"Zm00001eb159120"	"brown"
"Zm00001eb013450"	"yellow"
"Zm00001eb028560"	"darkslateblue"
"Zm00001eb181690"	"brown"
"Zm00001eb093320"	"magenta"
"Zm00001eb288940"	"blue"
"Zm00001eb345630"	"darkorange"
"Zm00001eb405350"	"plum1"
"Zm00001eb333260"	"turquoise"
"Zm00001eb094460"	"palevioletred3"
"Zm00001eb410330"	"cyan"
"Zm00001eb167850"	"salmon"
"Zm00001eb397660"	"green"
"Zm00001eb230310"	"black"
"Zm00001eb238020"	"magenta"
"Zm00001eb258330"	"greenyellow"
"Zm00001eb300280"	"red"
"Zm00001eb336730"	"cyan"
"Zm00001eb342360"	"black"
"Zm00001eb374990"	"turquoise"
"Zm00001eb430300"	"black"
"Zm00001eb043850"	"lightyellow"
"Zm00001eb267510"	"magenta"
"Zm00001eb403460"	"red"
"Zm00001eb066870"	"lightcyan1"
"Zm00001eb218720"	"red"
"Zm00001eb318570"	"blue"
"Zm00001eb425720"	"magenta"
"Zm00001eb043960"	"pink"
"Zm00001eb064540"	"grey60"
"Zm00001eb066000"	"salmon"
"Zm00001eb199550"	"greenyellow"
"Zm00001eb365580"	"blue"
"Zm00001eb386270"	"grey60"
"Zm00001eb061990"	"red"
"Zm00001eb252760"	"green"
"Zm00001eb013690"	"green"
"Zm00001eb127790"	"red"
"Zm00001eb321280"	"salmon"
"Zm00001eb157230"	"brown"
"Zm00001eb325370"	"royalblue"
"Zm00001eb363610"	"turquoise"
"Zm00001eb406060"	"black"
"Zm00001eb316910"	"black"
"Zm00001eb079430"	"purple"
"Zm00001eb098100"	"yellow"
"Zm00001eb120630"	"lightgreen"
"Zm00001eb400610"	"turquoise"
"Zm00001eb414570"	"blue"
"Zm00001eb206880"	"blue"
"Zm00001eb190190"	"midnightblue"
"Zm00001eb398250"	"darkred"
"Zm00001eb044470"	"lightyellow"
"Zm00001eb178960"	"turquoise"
"Zm00001eb324260"	"green"
"Zm00001eb337030"	"tan"
"Zm00001eb015000"	"turquoise"
"Zm00001eb292230"	"blue"
"Zm00001eb319610"	"red"
"Zm00001eb021350"	"blue"
"Zm00001eb028310"	"ivory"
"Zm00001eb420350"	"red"
"Zm00001eb248750"	"greenyellow"
"Zm00001eb047140"	"pink"
"Zm00001eb176940"	"blue"
"Zm00001eb424650"	"green"
"Zm00001eb230950"	"tan"
"Zm00001eb317630"	"blue"
"Zm00001eb149940"	"green"
"Zm00001eb313370"	"greenyellow"
"Zm00001eb407890"	"black"
"Zm00001eb135290"	"yellow"
"Zm00001eb036440"	"yellow"
"Zm00001eb051770"	"darkolivegreen"
"Zm00001eb070780"	"turquoise"
"Zm00001eb164950"	"brown"
"Zm00001eb406890"	"green"
"Zm00001eb067560"	"brown"
"Zm00001eb201910"	"greenyellow"
"Zm00001eb241880"	"red"
"Zm00001eb383780"	"lavenderblush3"
"Zm00001eb398340"	"green"
"Zm00001eb161460"	"purple"
"Zm00001eb250670"	"green"
"Zm00001eb336750"	"salmon"
"Zm00001eb005370"	"skyblue"
"Zm00001eb111300"	"turquoise"
"Zm00001eb033140"	"pink"
"Zm00001eb040870"	"darkmagenta"
"Zm00001eb112900"	"blue"
"Zm00001eb377150"	"midnightblue"
"Zm00001eb268390"	"purple"
"Zm00001eb406730"	"greenyellow"
"Zm00001eb144880"	"salmon"
"Zm00001eb208220"	"pink"
"Zm00001eb274960"	"greenyellow"
"Zm00001eb032640"	"cyan"
"Zm00001eb299950"	"turquoise"
"Zm00001eb397250"	"grey60"
"Zm00001eb127640"	"yellow"
"Zm00001eb162250"	"yellow"
"Zm00001eb178890"	"tan"
"Zm00001eb217130"	"yellow"
"Zm00001eb283800"	"purple"
"Zm00001eb386000"	"blue"
"Zm00001eb430820"	"grey60"
"Zm00001eb041750"	"blue"
"Zm00001eb375820"	"salmon"
"Zm00001eb390970"	"tan"
"Zm00001eb388080"	"pink"
"Zm00001eb061500"	"yellow"
"Zm00001eb151100"	"magenta"
"Zm00001eb159380"	"brown"
"Zm00001eb246740"	"blue"
"Zm00001eb321170"	"darkgreen"
"Zm00001eb020720"	"white"
"Zm00001eb021210"	"blue"
"Zm00001eb151070"	"sienna3"
"Zm00001eb389160"	"yellow"
"Zm00001eb014730"	"yellow"
"Zm00001eb042370"	"salmon"
"Zm00001eb241730"	"pink"
"Zm00001eb367130"	"blue"
"Zm00001eb107420"	"white"
"Zm00001eb241060"	"turquoise"
"Zm00001eb370870"	"darkturquoise"
"Zm00001eb378520"	"tan"
"Zm00001eb048390"	"yellow"
"Zm00001eb084300"	"lightgreen"
"Zm00001eb066140"	"brown"
"Zm00001eb292490"	"saddlebrown"
"Zm00001eb020250"	"red"
"Zm00001eb212660"	"yellow"
"Zm00001eb402240"	"thistle1"
"Zm00001eb182820"	"black"
"Zm00001eb139760"	"magenta"
"Zm00001eb262430"	"tan"
"Zm00001eb412150"	"yellow"
"Zm00001eb010860"	"turquoise"
"Zm00001eb288130"	"magenta"
"Zm00001eb388960"	"royalblue"
"Zm00001eb189550"	"greenyellow"
"Zm00001eb206560"	"turquoise"
"Zm00001eb211520"	"yellow"
"Zm00001eb365960"	"yellow"
"Zm00001eb045730"	"blue"
"Zm00001eb198810"	"darkgreen"
"Zm00001eb211170"	"blue"
"Zm00001eb405860"	"pink"
"Zm00001eb042150"	"yellow"
"Zm00001eb106490"	"pink"
"Zm00001eb416540"	"tan"
"Zm00001eb210200"	"purple"
"Zm00001eb215900"	"darkred"
"Zm00001eb322370"	"turquoise"
"Zm00001eb412280"	"brown"
"Zm00001eb259280"	"black"
"Zm00001eb352780"	"green"
"Zm00001eb133580"	"turquoise"
"Zm00001eb172120"	"skyblue3"
"Zm00001eb370230"	"black"
"Zm00001eb380630"	"red"
"Zm00001eb053870"	"turquoise"
"Zm00001eb309040"	"turquoise"
"Zm00001eb410870"	"turquoise"
"Zm00001eb089790"	"green"
"Zm00001eb055200"	"skyblue"
"Zm00001eb216800"	"black"
"Zm00001eb281700"	"royalblue"
"Zm00001eb095660"	"pink"
"Zm00001eb173240"	"pink"
"Zm00001eb282770"	"salmon"
"Zm00001eb177060"	"cyan"
"Zm00001eb333300"	"midnightblue"
"Zm00001eb023930"	"yellow"
"Zm00001eb166570"	"salmon"
"Zm00001eb221160"	"greenyellow"
"Zm00001eb144480"	"yellow"
"Zm00001eb153270"	"sienna3"
"Zm00001eb166240"	"pink"
"Zm00001eb307470"	"pink"
"Zm00001eb384940"	"magenta"
"Zm00001eb172900"	"black"
"Zm00001eb434250"	"midnightblue"
"Zm00001eb038580"	"lightsteelblue1"
"Zm00001eb128490"	"yellow"
"Zm00001eb379330"	"brown"
"Zm00001eb000210"	"green"
"Zm00001eb001510"	"magenta"
"Zm00001eb206500"	"paleturquoise"
"Zm00001eb374980"	"brown"
"Zm00001eb183100"	"tan"
"Zm00001eb370620"	"black"
"Zm00001eb417140"	"purple"
"Zm00001eb036780"	"turquoise"
"Zm00001eb097550"	"brown"
"Zm00001eb336160"	"yellow"
"Zm00001eb025540"	"red"
"Zm00001eb113780"	"red"
"Zm00001eb204300"	"pink"
"Zm00001eb243350"	"greenyellow"
"Zm00001eb387340"	"yellow"
"Zm00001eb399570"	"black"
"Zm00001eb213480"	"black"
"Zm00001eb010340"	"lightcyan"
"Zm00001eb358410"	"tan"
"Zm00001eb377210"	"grey60"
"Zm00001eb072840"	"greenyellow"
"Zm00001eb107350"	"blue"
"Zm00001eb354650"	"blue"
"Zm00001eb035080"	"magenta"
"Zm00001eb182010"	"yellow"
"Zm00001eb192780"	"tan"
"Zm00001eb201880"	"blue"
"Zm00001eb217340"	"turquoise"
"Zm00001eb346550"	"green"
"Zm00001eb404680"	"green"
"Zm00001eb033700"	"pink"
"Zm00001eb159830"	"brown"
"Zm00001eb347310"	"purple"
"Zm00001eb173650"	"pink"
"Zm00001eb064470"	"tan"
"Zm00001eb190430"	"yellow"
"Zm00001eb267460"	"tan"
"Zm00001eb288180"	"blue"
"Zm00001eb100770"	"lightpink4"
"Zm00001eb195370"	"turquoise"
"Zm00001eb208350"	"lightgreen"
"Zm00001eb086730"	"purple"
"Zm00001eb047490"	"brown"
"Zm00001eb040700"	"darkslateblue"
"Zm00001eb178700"	"skyblue3"
"Zm00001eb320680"	"midnightblue"
"Zm00001eb324750"	"yellow"
"Zm00001eb335810"	"black"
"Zm00001eb107050"	"lightgreen"
"Zm00001eb185630"	"salmon"
"Zm00001eb243000"	"pink"
"Zm00001eb280680"	"black"
"Zm00001eb035390"	"saddlebrown"
"Zm00001eb221240"	"red"
"Zm00001eb316640"	"midnightblue"
"Zm00001eb343200"	"green"
"Zm00001eb158970"	"green"
"Zm00001eb170650"	"darkorange2"
"Zm00001eb243450"	"lightyellow"
"Zm00001eb394290"	"red"
"Zm00001eb160190"	"brown"
"Zm00001eb268960"	"green"
"Zm00001eb343120"	"royalblue"
"Zm00001eb157760"	"turquoise"
"Zm00001eb169240"	"red"
"Zm00001eb357580"	"turquoise"
"Zm00001eb153020"	"lightcyan"
"Zm00001eb416980"	"black"
"Zm00001eb071170"	"black"
"Zm00001eb200870"	"green"
"Zm00001eb240620"	"blue"
"Zm00001eb328510"	"brown"
"Zm00001eb230080"	"turquoise"
"Zm00001eb045350"	"darkturquoise"
"Zm00001eb117400"	"blue"
"Zm00001eb343240"	"green"
"Zm00001eb151870"	"pink"
"Zm00001eb104980"	"yellow"
"Zm00001eb212700"	"blue"
"Zm00001eb319110"	"black"
"Zm00001eb396950"	"brown4"
"Zm00001eb029040"	"black"
"Zm00001eb124290"	"tan"
"Zm00001eb184290"	"blue"
"Zm00001eb156770"	"turquoise"
"Zm00001eb195340"	"turquoise"
"Zm00001eb074280"	"white"
"Zm00001eb336410"	"black"
"Zm00001eb405850"	"blue"
"Zm00001eb051830"	"darkgreen"
"Zm00001eb115120"	"red"
"Zm00001eb157060"	"green"
"Zm00001eb219260"	"pink"
"Zm00001eb220010"	"tan"
"Zm00001eb030550"	"paleturquoise"
"Zm00001eb124520"	"turquoise"
"Zm00001eb168340"	"brown"
"Zm00001eb281480"	"black"
"Zm00001eb058800"	"salmon"
"Zm00001eb255830"	"mediumpurple3"
"Zm00001eb315990"	"turquoise"
"Zm00001eb387770"	"tan"
"Zm00001eb387430"	"purple"
"Zm00001eb307280"	"yellow"
"Zm00001eb161660"	"green"
"Zm00001eb063470"	"yellow"
"Zm00001eb347960"	"darkgreen"
"Zm00001eb351060"	"midnightblue"
"Zm00001eb042160"	"blue"
"Zm00001eb121740"	"turquoise"
"Zm00001eb150510"	"palevioletred3"
"Zm00001eb408880"	"yellow"
"Zm00001eb051140"	"darkturquoise"
"Zm00001eb108600"	"green"
"Zm00001eb218590"	"magenta"
"Zm00001eb032930"	"green"
"Zm00001eb061810"	"yellow"
"Zm00001eb081550"	"yellow"
"Zm00001eb176680"	"pink"
"Zm00001eb208910"	"tan"
"Zm00001eb390640"	"brown"
"Zm00001eb420940"	"green"
"Zm00001eb075980"	"turquoise"
"Zm00001eb393160"	"pink"
"Zm00001eb034050"	"purple"
"Zm00001eb109140"	"tan"
"Zm00001eb273620"	"pink"
"Zm00001eb229880"	"grey60"
"Zm00001eb016640"	"brown"
"Zm00001eb152520"	"brown"
"Zm00001eb177880"	"plum2"
"Zm00001eb047240"	"pink"
"Zm00001eb049850"	"greenyellow"
"Zm00001eb016850"	"pink"
"Zm00001eb033190"	"cyan"
"Zm00001eb274240"	"brown"
"Zm00001eb361620"	"lightcyan"
"Zm00001eb381590"	"grey60"
"Zm00001eb421140"	"purple"
"Zm00001eb049170"	"magenta"
"Zm00001eb319960"	"red"
"Zm00001eb157260"	"lightcyan1"
"Zm00001eb214300"	"tan"
"Zm00001eb303990"	"maroon"
"Zm00001eb355300"	"darkgreen"
"Zm00001eb010710"	"green"
"Zm00001eb038600"	"salmon"
"Zm00001eb117280"	"yellow"
"Zm00001eb207970"	"brown"
"Zm00001eb243260"	"tan"
"Zm00001eb322670"	"pink"
"Zm00001eb009660"	"green"
"Zm00001eb011200"	"turquoise"
"Zm00001eb354090"	"magenta"
"Zm00001eb168120"	"blue"
"Zm00001eb235930"	"greenyellow"
"Zm00001eb351780"	"darkgreen"
"Zm00001eb415650"	"darkgreen"
"Zm00001eb257610"	"pink"
"Zm00001eb085050"	"black"
"Zm00001eb122000"	"cyan"
"Zm00001eb122340"	"black"
"Zm00001eb057440"	"salmon"
"Zm00001eb281240"	"lightgreen"
"Zm00001eb117770"	"greenyellow"
"Zm00001eb149120"	"yellow"
"Zm00001eb158200"	"blue"
"Zm00001eb211790"	"brown"
"Zm00001eb258820"	"saddlebrown"
"Zm00001eb338070"	"midnightblue"
"Zm00001eb348140"	"yellow"
"Zm00001eb418210"	"salmon4"
"Zm00001eb074120"	"red"
"Zm00001eb222280"	"pink"
"Zm00001eb378970"	"yellow"
"Zm00001eb052850"	"black"
"Zm00001eb218020"	"lightgreen"
"Zm00001eb420720"	"red"
"Zm00001eb104710"	"red"
"Zm00001eb007590"	"brown"
"Zm00001eb213010"	"grey60"
"Zm00001eb302910"	"turquoise"
"Zm00001eb062040"	"turquoise"
"Zm00001eb395410"	"tan"
"Zm00001eb053460"	"pink"
"Zm00001eb146160"	"lightyellow"
"Zm00001eb342410"	"yellow"
"Zm00001eb298370"	"blue"
"Zm00001eb357600"	"tan"
"Zm00001eb054290"	"pink"
"Zm00001eb095370"	"black"
"Zm00001eb423980"	"thistle1"
"Zm00001eb231610"	"blue"
"Zm00001eb012330"	"turquoise"
"Zm00001eb333800"	"red"
"Zm00001eb114310"	"magenta"
"Zm00001eb135930"	"cyan"
"Zm00001eb148280"	"greenyellow"
"Zm00001eb258970"	"blue"
"Zm00001eb301070"	"magenta"
"Zm00001eb377420"	"yellowgreen"
"Zm00001eb022440"	"magenta"
"Zm00001eb286950"	"magenta"
"Zm00001eb010550"	"mediumpurple3"
"Zm00001eb138250"	"purple"
"Zm00001eb237580"	"white"
"Zm00001eb100620"	"magenta"
"Zm00001eb304320"	"black"
"Zm00001eb154100"	"black"
"Zm00001eb022040"	"black"
"Zm00001eb008090"	"green"
"Zm00001eb052610"	"saddlebrown"
"Zm00001eb272360"	"green"
"Zm00001eb078660"	"turquoise"
"Zm00001eb192400"	"brown"
"Zm00001eb040450"	"pink"
"Zm00001eb257330"	"blue"
"Zm00001eb073180"	"turquoise"
"Zm00001eb138900"	"green"
"Zm00001eb075390"	"yellow"
"Zm00001eb136720"	"red"
"Zm00001eb169120"	"blue"
"Zm00001eb191430"	"navajowhite2"
"Zm00001eb283520"	"turquoise"
"Zm00001eb424570"	"green"
"Zm00001eb051370"	"lightyellow"
"Zm00001eb060070"	"turquoise"
"Zm00001eb173230"	"green"
"Zm00001eb195520"	"greenyellow"
"Zm00001eb381830"	"skyblue"
"Zm00001eb076670"	"magenta"
"Zm00001eb171240"	"pink"
"Zm00001eb239210"	"salmon"
"Zm00001eb179120"	"blue"
"Zm00001eb255570"	"black"
"Zm00001eb217620"	"brown"
"Zm00001eb251170"	"yellow"
"Zm00001eb260150"	"black"
"Zm00001eb316440"	"blue"
"Zm00001eb410860"	"salmon"
"Zm00001eb185040"	"white"
"Zm00001eb150440"	"turquoise"
"Zm00001eb366040"	"black"
"Zm00001eb250700"	"red"
"Zm00001eb336450"	"darkolivegreen"
"Zm00001eb072660"	"black"
"Zm00001eb269720"	"black"
"Zm00001eb183530"	"tan"
"Zm00001eb248150"	"green"
"Zm00001eb263000"	"plum1"
"Zm00001eb286070"	"salmon"
"Zm00001eb339150"	"blue"
"Zm00001eb120380"	"turquoise"
"Zm00001eb109800"	"darkturquoise"
"Zm00001eb226270"	"green"
"Zm00001eb186570"	"magenta"
"Zm00001eb121010"	"pink"
"Zm00001eb382120"	"skyblue"
"Zm00001eb005420"	"black"
"Zm00001eb303850"	"turquoise"
"Zm00001eb320610"	"green"
"Zm00001eb325920"	"blue"
"Zm00001eb121580"	"turquoise"
"Zm00001eb380960"	"brown"
"Zm00001eb079200"	"blue"
"Zm00001eb187730"	"lightyellow"
"Zm00001eb284080"	"black"
"Zm00001eb401150"	"brown"
"Zm00001eb361230"	"green"
"Zm00001eb429440"	"lightcyan"
"Zm00001eb164170"	"red"
"Zm00001eb208100"	"midnightblue"
"Zm00001eb000980"	"brown"
"Zm00001eb046980"	"blue"
"Zm00001eb261890"	"green"
"Zm00001eb283470"	"black"
"Zm00001eb188680"	"blue"
"Zm00001eb230510"	"green"
"Zm00001eb400630"	"black"
"Zm00001eb052460"	"green"
"Zm00001eb353590"	"black"
"Zm00001eb413270"	"midnightblue"
"Zm00001eb309350"	"tan"
"Zm00001eb411080"	"green"
"Zm00001eb042350"	"green"
"Zm00001eb393270"	"pink"
"Zm00001eb189290"	"royalblue"
"Zm00001eb425020"	"skyblue3"
"Zm00001eb137800"	"royalblue"
"Zm00001eb145790"	"black"
"Zm00001eb031680"	"red"
"Zm00001eb109680"	"black"
"Zm00001eb270030"	"brown"
"Zm00001eb294480"	"blue"
"Zm00001eb313030"	"red"
"Zm00001eb361330"	"turquoise"
"Zm00001eb064800"	"green"
"Zm00001eb266690"	"turquoise"
"Zm00001eb198850"	"salmon"
"Zm00001eb251310"	"turquoise"
"Zm00001eb294000"	"magenta"
"Zm00001eb162160"	"salmon"
"Zm00001eb291200"	"darkred"
"Zm00001eb362420"	"turquoise"
"Zm00001eb127890"	"green"
"Zm00001eb220590"	"green"
"Zm00001eb291350"	"blue"
"Zm00001eb421180"	"pink"
"Zm00001eb320340"	"yellow"
"Zm00001eb415000"	"turquoise"
"Zm00001eb161850"	"grey60"
"Zm00001eb348770"	"yellow"
"Zm00001eb397400"	"lightsteelblue1"
"Zm00001eb091000"	"tan"
"Zm00001eb114070"	"saddlebrown"
"Zm00001eb122810"	"brown"
"Zm00001eb280850"	"tan"
"Zm00001eb308750"	"magenta"
"Zm00001eb212460"	"blue"
"Zm00001eb364480"	"cyan"
"Zm00001eb414180"	"green"
"Zm00001eb006860"	"magenta"
"Zm00001eb138150"	"salmon"
"Zm00001eb207380"	"green"
"Zm00001eb352040"	"blue"
"Zm00001eb213330"	"lightgreen"
"Zm00001eb432450"	"cyan"
"Zm00001eb375480"	"darkolivegreen"
"Zm00001eb042490"	"black"
"Zm00001eb334330"	"tan"
"Zm00001eb402780"	"greenyellow"
"Zm00001eb129570"	"pink"
"Zm00001eb374270"	"greenyellow"
"Zm00001eb071070"	"pink"
"Zm00001eb117610"	"darkorange"
"Zm00001eb314820"	"black"
"Zm00001eb392970"	"brown"
"Zm00001eb014460"	"blue"
"Zm00001eb147200"	"yellow"
"Zm00001eb226470"	"brown"
"Zm00001eb397350"	"saddlebrown"
"Zm00001eb069570"	"cyan"
"Zm00001eb116750"	"greenyellow"
"Zm00001eb306980"	"green"
"Zm00001eb320360"	"black"
"Zm00001eb323790"	"salmon4"
"Zm00001eb008950"	"black"
"Zm00001eb288350"	"white"
"Zm00001eb366030"	"pink"
"Zm00001eb063370"	"purple"
"Zm00001eb295130"	"black"
"Zm00001eb098590"	"purple"
"Zm00001eb147060"	"black"
"Zm00001eb280480"	"green"
"Zm00001eb404820"	"greenyellow"
"Zm00001eb191820"	"blue"
"Zm00001eb200730"	"turquoise"
"Zm00001eb252530"	"orange"
"Zm00001eb332510"	"tan"
"Zm00001eb274710"	"purple"
"Zm00001eb363390"	"red"
"Zm00001eb385860"	"yellow"
"Zm00001eb272160"	"turquoise"
"Zm00001eb372700"	"black"
"Zm00001eb026530"	"brown"
"Zm00001eb212770"	"black"
"Zm00001eb170830"	"salmon"
"Zm00001eb387590"	"turquoise"
"Zm00001eb120780"	"blue"
"Zm00001eb237190"	"grey60"
"Zm00001eb344890"	"cyan"
"Zm00001eb410380"	"black"
"Zm00001eb085610"	"green"
"Zm00001eb257770"	"brown"
"Zm00001eb340170"	"violet"
"Zm00001eb015680"	"skyblue"
"Zm00001eb403360"	"turquoise"
"Zm00001eb034890"	"purple"
"Zm00001eb203790"	"brown"
"Zm00001eb255120"	"purple"
"Zm00001eb215380"	"turquoise"
"Zm00001eb370260"	"greenyellow"
"Zm00001eb383910"	"green"
"Zm00001eb158090"	"greenyellow"
"Zm00001eb413010"	"green"
"Zm00001eb431870"	"green"
"Zm00001eb357160"	"purple"
"Zm00001eb056300"	"blue"
"Zm00001eb064460"	"green"
"Zm00001eb153480"	"violet"
"Zm00001eb387270"	"green"
"Zm00001eb311940"	"red"
"Zm00001eb326360"	"magenta"
"Zm00001eb163150"	"cyan"
"Zm00001eb314040"	"magenta"
"Zm00001eb403670"	"pink"
"Zm00001eb041170"	"blue"
"Zm00001eb261870"	"turquoise"
"Zm00001eb210780"	"greenyellow"
"Zm00001eb343270"	"magenta"
"Zm00001eb432800"	"green"
"Zm00001eb007570"	"yellow"
"Zm00001eb222510"	"green"
"Zm00001eb312740"	"darkolivegreen"
"Zm00001eb039830"	"purple"
"Zm00001eb091350"	"salmon"
"Zm00001eb219390"	"tan"
"Zm00001eb288880"	"green"
"Zm00001eb140940"	"pink"
"Zm00001eb145320"	"tan"
"Zm00001eb248220"	"green"
"Zm00001eb392750"	"magenta"
"Zm00001eb077540"	"yellow"
"Zm00001eb345080"	"blue"
"Zm00001eb359190"	"blue"
"Zm00001eb008010"	"red"
"Zm00001eb044660"	"tan"
"Zm00001eb004990"	"violet"
"Zm00001eb182290"	"purple"
"Zm00001eb009150"	"plum2"
"Zm00001eb154780"	"brown"
"Zm00001eb233840"	"darkolivegreen"
"Zm00001eb313970"	"grey60"
"Zm00001eb108440"	"skyblue"
"Zm00001eb225440"	"salmon"
"Zm00001eb094970"	"magenta"
"Zm00001eb014210"	"green"
"Zm00001eb213700"	"red"
"Zm00001eb271420"	"turquoise"
"Zm00001eb119030"	"pink"
"Zm00001eb249730"	"brown"
"Zm00001eb070760"	"yellow"
"Zm00001eb033390"	"plum1"
"Zm00001eb060170"	"darkgrey"
"Zm00001eb035720"	"blue"
"Zm00001eb065710"	"royalblue"
"Zm00001eb174980"	"turquoise"
"Zm00001eb002950"	"plum2"
"Zm00001eb119390"	"green"
"Zm00001eb179340"	"darkred"
"Zm00001eb266360"	"turquoise"
"Zm00001eb320670"	"darkturquoise"
"Zm00001eb040560"	"pink"
"Zm00001eb118140"	"white"
"Zm00001eb153730"	"magenta"
"Zm00001eb284350"	"pink"
"Zm00001eb149010"	"green"
"Zm00001eb321450"	"turquoise"
"Zm00001eb360650"	"green"
"Zm00001eb290910"	"brown"
"Zm00001eb029740"	"yellow"
"Zm00001eb311620"	"red"
"Zm00001eb399460"	"pink"
"Zm00001eb249240"	"cyan"
"Zm00001eb259890"	"black"
"Zm00001eb253280"	"royalblue"
"Zm00001eb040680"	"salmon"
"Zm00001eb245400"	"greenyellow"
"Zm00001eb397200"	"darkred"
"Zm00001eb429740"	"turquoise"
"Zm00001eb044980"	"violet"
"Zm00001eb003820"	"turquoise"
"Zm00001eb071970"	"blue"
"Zm00001eb333400"	"black"
"Zm00001eb302800"	"magenta"
"Zm00001eb353230"	"green"
"Zm00001eb048550"	"magenta"
"Zm00001eb142820"	"blue"
"Zm00001eb264110"	"purple"
"Zm00001eb055750"	"yellow"
"Zm00001eb374580"	"pink"
"Zm00001eb405640"	"green"
"Zm00001eb193970"	"green"
"Zm00001eb271760"	"greenyellow"
"Zm00001eb013500"	"midnightblue"
"Zm00001eb210370"	"midnightblue"
"Zm00001eb319780"	"brown"
"Zm00001eb346910"	"green"
"Zm00001eb402410"	"brown"
"Zm00001eb107520"	"turquoise"
"Zm00001eb224200"	"turquoise"
"Zm00001eb287340"	"blue"
"Zm00001eb290650"	"magenta"
"Zm00001eb047150"	"greenyellow"
"Zm00001eb243920"	"yellow"
"Zm00001eb348360"	"yellow"
"Zm00001eb060580"	"green"
"Zm00001eb178110"	"yellowgreen"
"Zm00001eb405020"	"turquoise"
"Zm00001eb248300"	"darkred"
"Zm00001eb238940"	"green"
"Zm00001eb265670"	"greenyellow"
"Zm00001eb432940"	"tan"
"Zm00001eb125850"	"darkred"
"Zm00001eb325040"	"green"
"Zm00001eb364930"	"lightyellow"
"Zm00001eb009340"	"grey60"
"Zm00001eb249200"	"magenta"
"Zm00001eb353690"	"blue"
"Zm00001eb037740"	"brown"
"Zm00001eb100600"	"skyblue"
"Zm00001eb192560"	"pink"
"Zm00001eb282810"	"yellow"
"Zm00001eb039850"	"orange"
"Zm00001eb111890"	"pink"
"Zm00001eb339480"	"purple"
"Zm00001eb391230"	"lightcyan"
"Zm00001eb053850"	"tan"
"Zm00001eb128910"	"brown"
"Zm00001eb010130"	"sienna3"
"Zm00001eb039300"	"brown"
"Zm00001eb291080"	"brown"
"Zm00001eb406310"	"greenyellow"
"Zm00001eb188400"	"magenta"
"Zm00001eb188510"	"turquoise"
"Zm00001eb019570"	"grey60"
"Zm00001eb086640"	"pink"
"Zm00001eb104760"	"yellow"
"Zm00001eb140410"	"blue"
