ENSEMBL_GeneID	C_24_Tol	T_24_Tol
Zm00001eb100570	127	67
Zm00001eb110550	21	17
Zm00001eb184920	68	102
Zm00001eb219040	88	20
Zm00001eb261620	30	1
Zm00001eb315140	118	85
Zm00001eb388760	66	12
Zm00001eb396960	57	59
Zm00001eb020060	65	22
Zm00001eb086450	225	84
Zm00001eb201240	78	26
Zm00001eb276110	278	70
Zm00001eb380830	124	67
Zm00001eb010530	113	37
Zm00001eb123700	190	121
Zm00001eb153390	231	88
Zm00001eb224350	80	72
Zm00001eb277960	105	53
Zm00001eb287970	99	32
Zm00001eb381760	92	84
Zm00001eb024440	118	44
Zm00001eb224500	168	113
Zm00001eb295960	111	65
Zm00001eb405940	5	7
Zm00001eb052700	94	42
Zm00001eb167010	78	38
Zm00001eb183280	113	70
Zm00001eb210210	110	69
Zm00001eb213020	131	90
Zm00001eb219830	90	37
Zm00001eb248460	93	63
Zm00001eb251020	91	49
Zm00001eb358940	130	64
Zm00001eb368550	72	45
Zm00001eb411690	122	66
Zm00001eb103680	82	5
Zm00001eb201350	63	18
Zm00001eb266750	143	73
Zm00001eb322980	38	19
Zm00001eb072730	16	38
Zm00001eb175750	122	151
Zm00001eb186670	21	17
Zm00001eb217090	107	82
Zm00001eb301300	72	47
Zm00001eb000930	50	81
Zm00001eb025620	88	99
Zm00001eb069080	41	97
Zm00001eb076500	200	159
Zm00001eb135240	105	56
Zm00001eb180130	95	20
Zm00001eb189410	58	29
Zm00001eb217380	34	15
Zm00001eb239370	38	46
Zm00001eb278670	148	111
Zm00001eb345530	93	73
Zm00001eb430870	173	107
Zm00001eb132130	68	76
Zm00001eb203630	116	42
Zm00001eb219180	0	1
Zm00001eb299090	60	45
Zm00001eb326840	20	12
Zm00001eb148740	144	177
Zm00001eb177010	224	97
Zm00001eb391440	76	41
Zm00001eb090700	200	35
Zm00001eb280420	65	74
Zm00001eb309090	93	89
Zm00001eb329380	53	20
Zm00001eb389760	221	63
Zm00001eb038680	89	79
Zm00001eb045750	251	75
Zm00001eb102170	64	45
Zm00001eb145330	105	53
Zm00001eb185130	116	82
Zm00001eb194480	90	42
Zm00001eb195470	97	27
Zm00001eb260630	76	104
Zm00001eb265800	62	28
Zm00001eb362930	53	41
Zm00001eb428490	103	21
Zm00001eb006550	95	60
Zm00001eb253160	68	29
Zm00001eb296110	41	54
Zm00001eb429200	139	65
Zm00001eb081540	64	13
Zm00001eb178230	92	20
Zm00001eb278170	47	42
Zm00001eb391370	159	49
Zm00001eb331480	112	45
Zm00001eb360080	147	116
Zm00001eb158380	156	108
Zm00001eb181410	27	20
Zm00001eb309340	89	5
Zm00001eb315450	142	40
Zm00001eb321780	100	22
Zm00001eb362740	70	81
Zm00001eb427260	95	52
Zm00001eb103810	104	48
Zm00001eb293940	21	33
Zm00001eb322890	113	63
Zm00001eb021050	93	101
Zm00001eb043670	26	43
Zm00001eb068360	1	1
Zm00001eb100630	108	51
Zm00001eb213580	81	59
Zm00001eb320070	53	34
Zm00001eb326190	62	68
Zm00001eb365450	138	62
Zm00001eb367970	128	57
Zm00001eb426360	108	197
Zm00001eb431400	29	31
Zm00001eb066100	121	24
Zm00001eb139090	70	33
Zm00001eb300730	47	67
Zm00001eb034260	65	149
Zm00001eb043220	82	40
Zm00001eb065620	34	67
Zm00001eb129690	70	64
Zm00001eb214880	169	34
Zm00001eb350090	39	37
Zm00001eb419170	1	0
Zm00001eb126350	116	61
Zm00001eb004960	19	20
Zm00001eb047630	262	79
Zm00001eb086370	38	43
Zm00001eb184050	85	61
Zm00001eb204830	0	1
Zm00001eb218310	96	108
Zm00001eb256360	59	74
Zm00001eb260240	47	35
Zm00001eb294500	104	45
Zm00001eb316350	171	77
Zm00001eb000070	220	91
Zm00001eb043460	60	94
Zm00001eb218220	99	87
Zm00001eb294270	76	23
Zm00001eb430530	123	29
Zm00001eb004140	87	29
Zm00001eb018730	179	47
Zm00001eb088450	0	2
Zm00001eb191600	86	45
Zm00001eb193780	55	24
Zm00001eb223080	78	45
Zm00001eb309590	90	67
Zm00001eb038090	116	79
Zm00001eb136900	126	97
Zm00001eb256190	152	51
Zm00001eb332300	207	65
Zm00001eb343080	61	33
Zm00001eb005310	152	66
Zm00001eb048030	166	111
Zm00001eb119650	154	95
Zm00001eb147630	65	54
Zm00001eb153550	102	23
Zm00001eb171760	134	66
Zm00001eb208900	132	66
Zm00001eb426080	81	70
Zm00001eb209630	0	0
Zm00001eb253780	90	54
Zm00001eb312230	78	20
Zm00001eb072170	1	0
Zm00001eb146090	74	80
Zm00001eb158350	84	40
Zm00001eb250730	57	68
Zm00001eb378710	123	66
Zm00001eb416820	178	31
Zm00001eb174780	82	42
Zm00001eb222040	90	39
Zm00001eb299840	176	113
Zm00001eb350930	88	75
Zm00001eb279030	97	51
Zm00001eb326800	119	28
Zm00001eb021620	58	14
Zm00001eb137730	126	29
Zm00001eb275670	93	63
Zm00001eb283920	0	0
Zm00001eb295530	74	50
Zm00001eb296450	112	85
Zm00001eb355370	114	55
Zm00001eb365790	92	21
Zm00001eb376990	89	58
Zm00001eb388770	100	46
Zm00001eb154350	122	36
Zm00001eb178310	0	0
Zm00001eb266470	94	72
Zm00001eb287940	147	55
Zm00001eb044370	92	48
Zm00001eb066550	179	74
Zm00001eb129430	42	13
Zm00001eb153130	77	32
Zm00001eb238350	42	48
Zm00001eb277350	67	99
Zm00001eb304330	70	45
Zm00001eb332330	65	27
Zm00001eb353870	135	46
Zm00001eb424710	83	60
Zm00001eb011370	85	30
Zm00001eb056760	72	8
Zm00001eb129550	97	68
Zm00001eb211210	3	2
Zm00001eb285340	54	54
Zm00001eb361960	59	71
Zm00001eb408080	79	76
Zm00001eb266220	0	0
Zm00001eb272230	28	50
Zm00001eb282620	72	106
Zm00001eb141260	57	49
Zm00001eb217100	195	105
Zm00001eb226480	0	2
Zm00001eb251420	112	62
Zm00001eb282260	83	19
Zm00001eb346980	64	80
Zm00001eb079420	73	71
Zm00001eb193810	66	30
Zm00001eb317830	111	54
Zm00001eb322110	140	105
Zm00001eb002310	70	79
Zm00001eb090360	201	74
Zm00001eb204540	119	62
Zm00001eb394300	92	49
Zm00001eb012530	87	78
Zm00001eb039890	68	21
Zm00001eb164070	66	52
Zm00001eb286550	81	19
Zm00001eb326660	46	38
Zm00001eb381570	72	150
Zm00001eb402990	100	64
Zm00001eb405430	27	25
Zm00001eb420860	79	26
Zm00001eb005580	21	2
Zm00001eb013100	109	56
Zm00001eb040260	141	45
Zm00001eb058720	113	103
Zm00001eb216820	91	18
Zm00001eb041450	83	56
Zm00001eb049150	64	42
Zm00001eb228590	56	78
Zm00001eb250340	61	15
Zm00001eb326460	109	73
Zm00001eb173580	67	34
Zm00001eb304600	147	98
Zm00001eb314950	125	61
Zm00001eb336510	0	0
Zm00001eb352570	61	49
Zm00001eb409050	79	130
Zm00001eb057770	145	174
Zm00001eb099390	101	48
Zm00001eb339960	161	101
Zm00001eb359020	1	0
Zm00001eb366320	87	58
Zm00001eb073280	119	47
Zm00001eb114090	95	94
Zm00001eb125480	93	48
Zm00001eb180240	99	37
Zm00001eb267500	158	41
Zm00001eb401080	152	80
Zm00001eb416000	0	1
Zm00001eb424340	164	48
Zm00001eb014930	74	29
Zm00001eb017770	59	62
Zm00001eb037040	20	30
Zm00001eb086170	59	95
Zm00001eb090120	0	0
Zm00001eb260620	163	180
Zm00001eb319220	154	77
Zm00001eb331140	90	53
Zm00001eb350230	68	53
Zm00001eb396360	45	72
Zm00001eb002870	61	17
Zm00001eb163990	146	78
Zm00001eb232000	60	64
Zm00001eb289940	140	75
Zm00001eb314230	57	56
Zm00001eb328810	63	41
Zm00001eb330110	154	146
Zm00001eb418920	39	29
Zm00001eb134490	91	26
Zm00001eb239700	219	51
Zm00001eb250790	47	18
Zm00001eb433300	59	68
Zm00001eb021920	72	64
Zm00001eb043780	44	33
Zm00001eb062850	76	66
Zm00001eb084920	81	70
Zm00001eb214550	25	193
Zm00001eb247080	79	19
Zm00001eb338060	46	16
Zm00001eb344420	16	137
Zm00001eb370600	0	0
Zm00001eb418520	141	87
Zm00001eb032430	177	146
Zm00001eb193280	51	55
Zm00001eb291880	108	29
Zm00001eb331510	105	71
Zm00001eb371080	80	74
Zm00001eb008380	93	128
Zm00001eb047940	41	41
Zm00001eb178270	86	23
Zm00001eb017790	62	96
Zm00001eb072440	131	49
Zm00001eb151170	158	94
Zm00001eb233510	83	88
Zm00001eb241320	99	50
Zm00001eb248660	0	2
Zm00001eb356450	66	34
Zm00001eb387450	107	24
Zm00001eb163300	64	67
Zm00001eb187800	118	43
Zm00001eb371140	53	75
Zm00001eb039900	73	38
Zm00001eb098850	44	39
Zm00001eb157500	50	15
Zm00001eb398950	58	54
Zm00001eb433480	95	45
Zm00001eb022500	180	74
Zm00001eb075930	105	73
Zm00001eb089630	118	52
Zm00001eb130380	45	8
Zm00001eb253960	29	35
Zm00001eb254070	77	24
Zm00001eb277820	44	25
Zm00001eb342540	156	70
Zm00001eb413710	82	57
Zm00001eb026560	102	65
Zm00001eb076690	87	73
Zm00001eb282920	79	71
Zm00001eb357290	75	43
Zm00001eb070460	74	35
Zm00001eb128800	53	26
Zm00001eb245200	59	49
Zm00001eb270580	22	45
Zm00001eb369890	66	46
Zm00001eb051760	7	5
Zm00001eb153970	48	13
Zm00001eb193990	4	2
Zm00001eb276730	75	39
Zm00001eb287050	115	38
Zm00001eb289900	207	67
Zm00001eb098120	59	101
Zm00001eb297830	92	47
Zm00001eb027780	251	5
Zm00001eb186700	80	65
Zm00001eb191980	103	44
Zm00001eb202920	49	79
Zm00001eb339360	110	24
Zm00001eb352260	65	75
Zm00001eb001670	60	18
Zm00001eb041070	89	90
Zm00001eb047120	69	39
Zm00001eb224830	64	61
Zm00001eb246950	26	19
Zm00001eb267630	62	49
Zm00001eb369680	36	23
Zm00001eb041380	83	38
Zm00001eb074580	85	33
Zm00001eb145310	11	32
Zm00001eb173520	150	97
Zm00001eb404960	136	100
Zm00001eb405150	37	27
Zm00001eb411500	5	1
Zm00001eb019390	101	37
Zm00001eb031390	57	61
Zm00001eb040160	105	33
Zm00001eb257210	53	12
Zm00001eb295990	166	69
Zm00001eb314330	75	2
Zm00001eb027690	113	12
Zm00001eb056600	93	37
Zm00001eb178750	172	108
Zm00001eb205920	99	58
Zm00001eb279980	32	33
Zm00001eb363740	77	50
Zm00001eb427040	74	33
Zm00001eb001990	40	68
Zm00001eb053840	166	23
Zm00001eb217410	46	25
Zm00001eb228550	92	54
Zm00001eb349260	64	56
Zm00001eb404570	145	86
Zm00001eb080500	183	85
Zm00001eb101040	115	46
Zm00001eb384840	119	43
Zm00001eb391730	104	45
Zm00001eb122630	61	22
Zm00001eb176060	97	85
Zm00001eb202570	77	108
Zm00001eb213820	76	63
Zm00001eb269260	199	44
Zm00001eb373950	21	20
Zm00001eb023650	86	32
Zm00001eb263050	69	37
Zm00001eb431720	61	39
Zm00001eb008850	79	49
Zm00001eb018820	0	0
Zm00001eb044070	71	55
Zm00001eb160830	74	50
Zm00001eb376870	54	82
Zm00001eb001060	136	51
Zm00001eb076040	100	77
Zm00001eb090200	79	32
Zm00001eb119400	76	35
Zm00001eb144540	128	72
Zm00001eb106790	56	24
Zm00001eb171070	103	81
Zm00001eb197000	1	2
Zm00001eb294750	0	1
Zm00001eb392100	23	50
Zm00001eb107440	155	87
Zm00001eb203940	86	34
Zm00001eb331120	92	47
Zm00001eb342880	82	34
Zm00001eb417820	144	56
Zm00001eb013380	49	25
Zm00001eb098150	25	79
Zm00001eb114960	20	10
Zm00001eb273330	141	77
Zm00001eb317010	2	36
Zm00001eb336270	76	102
Zm00001eb021750	60	35
Zm00001eb082700	58	113
Zm00001eb165040	98	43
Zm00001eb187650	90	40
Zm00001eb235640	56	102
Zm00001eb034410	155	76
Zm00001eb045770	71	37
Zm00001eb086830	44	13
Zm00001eb211510	98	27
Zm00001eb250570	75	53
Zm00001eb265170	141	70
Zm00001eb289660	64	37
Zm00001eb325950	98	48
Zm00001eb366110	69	80
Zm00001eb384140	94	89
Zm00001eb037660	160	155
Zm00001eb047470	71	69
Zm00001eb098960	155	70
Zm00001eb114520	27	13
Zm00001eb149500	21	84
Zm00001eb185710	127	59
Zm00001eb348590	105	92
Zm00001eb032040	9	10
Zm00001eb074140	145	30
Zm00001eb076830	36	72
Zm00001eb132870	135	146
Zm00001eb136430	84	110
Zm00001eb224270	34	50
Zm00001eb375620	50	37
Zm00001eb088520	50	49
Zm00001eb163400	93	72
Zm00001eb229600	51	60
Zm00001eb241160	212	85
Zm00001eb272220	0	0
Zm00001eb274510	47	37
Zm00001eb309630	54	15
Zm00001eb016860	180	51
Zm00001eb091210	100	37
Zm00001eb143560	84	45
Zm00001eb316320	70	44
Zm00001eb350590	82	13
Zm00001eb420390	92	69
Zm00001eb423430	61	16
Zm00001eb431010	50	154
Zm00001eb126840	114	98
Zm00001eb272340	0	1
Zm00001eb299740	50	166
Zm00001eb318340	62	73
Zm00001eb150430	113	115
Zm00001eb265530	82	124
Zm00001eb334160	55	34
Zm00001eb367010	126	121
Zm00001eb430920	54	49
Zm00001eb264920	53	48
Zm00001eb027790	50	25
Zm00001eb032320	97	68
Zm00001eb174650	81	108
Zm00001eb242320	77	49
Zm00001eb161270	48	53
Zm00001eb275740	177	65
Zm00001eb305640	169	50
Zm00001eb328310	98	39
Zm00001eb014150	91	41
Zm00001eb199340	63	3
Zm00001eb247580	48	26
Zm00001eb275860	30	15
Zm00001eb030720	100	37
Zm00001eb199770	197	100
Zm00001eb094650	8	21
Zm00001eb178770	83	65
Zm00001eb196710	33	76
Zm00001eb282540	10	15
Zm00001eb405620	34	49
Zm00001eb003140	113	48
Zm00001eb121670	104	56
Zm00001eb321740	67	54
Zm00001eb341960	104	47
Zm00001eb352370	21	162
Zm00001eb377110	64	112
Zm00001eb035780	76	31
Zm00001eb065030	130	120
Zm00001eb081310	72	55
Zm00001eb161730	183	105
Zm00001eb180570	96	33
Zm00001eb188280	167	67
Zm00001eb244470	80	32
Zm00001eb401280	47	41
Zm00001eb157490	76	45
Zm00001eb170330	167	53
Zm00001eb250890	169	68
Zm00001eb405140	71	42
Zm00001eb409280	59	41
Zm00001eb431470	73	50
Zm00001eb019760	4	2
Zm00001eb046070	18	7
Zm00001eb091810	67	43
Zm00001eb094050	49	55
Zm00001eb233890	33	15
Zm00001eb312410	64	58
Zm00001eb339570	0	0
Zm00001eb053560	87	30
Zm00001eb149150	163	86
Zm00001eb179760	57	55
Zm00001eb238270	110	5
Zm00001eb025160	228	56
Zm00001eb078070	122	37
Zm00001eb189840	103	59
Zm00001eb250930	66	20
Zm00001eb238710	55	40
Zm00001eb284850	83	57
Zm00001eb407470	36	15
Zm00001eb083480	0	2
Zm00001eb094570	101	35
Zm00001eb114340	5	6
Zm00001eb188580	100	53
Zm00001eb232780	43	70
Zm00001eb245430	68	59
Zm00001eb321870	69	64
Zm00001eb412440	38	25
Zm00001eb003460	58	12
Zm00001eb145270	33	12
Zm00001eb248360	123	91
Zm00001eb264720	36	53
Zm00001eb271810	84	70
Zm00001eb301850	56	40
Zm00001eb339120	57	77
Zm00001eb390950	118	67
Zm00001eb014570	87	35
Zm00001eb067420	110	78
Zm00001eb172070	167	88
Zm00001eb216570	152	104
Zm00001eb366740	28	28
Zm00001eb401330	32	23
Zm00001eb001180	113	82
Zm00001eb021630	41	105
Zm00001eb067890	97	51
Zm00001eb119590	104	67
Zm00001eb151270	79	39
Zm00001eb264870	234	65
Zm00001eb282210	57	42
Zm00001eb306340	0	0
Zm00001eb423050	102	66
Zm00001eb429650	126	33
Zm00001eb061650	98	12
Zm00001eb182620	26	29
Zm00001eb192720	62	31
Zm00001eb204420	105	16
Zm00001eb228850	31	24
Zm00001eb232850	104	57
Zm00001eb250220	53	28
Zm00001eb335910	113	37
Zm00001eb343440	52	14
Zm00001eb047880	67	18
Zm00001eb113120	80	41
Zm00001eb162880	126	69
Zm00001eb195930	29	65
Zm00001eb222700	73	16
Zm00001eb249930	61	27
Zm00001eb293220	95	44
Zm00001eb313320	53	62
Zm00001eb042070	167	13
Zm00001eb067330	102	61
Zm00001eb079870	83	42
Zm00001eb115390	64	31
Zm00001eb120460	98	30
Zm00001eb019320	101	60
Zm00001eb073470	101	45
Zm00001eb132910	63	81
Zm00001eb138030	89	47
Zm00001eb150170	36	21
Zm00001eb050580	0	1
Zm00001eb074150	62	39
Zm00001eb125410	95	25
Zm00001eb149300	32	89
Zm00001eb190120	118	55
Zm00001eb191880	190	97
Zm00001eb221650	44	71
Zm00001eb351460	46	59
Zm00001eb015450	87	27
Zm00001eb067860	81	93
Zm00001eb150500	66	93
Zm00001eb191000	79	47
Zm00001eb259350	62	70
Zm00001eb268770	27	26
Zm00001eb341780	64	72
Zm00001eb386260	58	30
Zm00001eb001440	25	26
Zm00001eb063200	52	35
Zm00001eb111480	0	2
Zm00001eb212220	88	41
Zm00001eb140980	132	131
Zm00001eb161390	124	3
Zm00001eb317980	110	112
Zm00001eb207730	0	4
Zm00001eb215870	92	48
Zm00001eb318830	109	81
Zm00001eb345190	5	3
Zm00001eb377070	102	39
Zm00001eb386200	154	71
Zm00001eb411060	125	48
Zm00001eb001590	70	89
Zm00001eb074660	28	4
Zm00001eb089540	0	0
Zm00001eb140020	64	17
Zm00001eb279230	45	26
Zm00001eb320970	20	296
Zm00001eb248720	64	85
Zm00001eb368650	3	7
Zm00001eb011940	210	17
Zm00001eb141570	85	40
Zm00001eb156540	23	86
Zm00001eb160750	57	50
Zm00001eb194380	92	32
Zm00001eb199530	80	67
Zm00001eb295640	86	65
Zm00001eb325320	106	49
Zm00001eb425080	126	90
Zm00001eb088460	86	71
Zm00001eb105910	53	24
Zm00001eb168470	104	56
Zm00001eb285520	83	20
Zm00001eb299560	89	79
Zm00001eb389560	46	38
Zm00001eb423300	199	57
Zm00001eb084880	1	1
Zm00001eb186590	60	36
Zm00001eb241200	83	51
Zm00001eb308410	98	107
Zm00001eb383460	109	54
Zm00001eb071700	88	15
Zm00001eb170170	92	65
Zm00001eb178280	45	43
Zm00001eb286060	126	41
Zm00001eb342910	43	33
Zm00001eb391900	26	0
Zm00001eb392110	49	34
Zm00001eb420080	188	39
Zm00001eb124580	21	10
Zm00001eb186620	44	0
Zm00001eb316340	43	9
Zm00001eb418230	15	2
Zm00001eb009570	21	78
Zm00001eb100680	113	69
Zm00001eb140990	67	69
Zm00001eb150790	54	9
Zm00001eb208940	80	65
Zm00001eb245460	107	36
Zm00001eb278240	84	52
Zm00001eb049580	74	47
Zm00001eb083390	96	25
Zm00001eb102070	166	80
Zm00001eb097160	65	24
Zm00001eb232510	49	48
Zm00001eb293310	130	73
Zm00001eb306130	62	48
Zm00001eb030340	47	28
Zm00001eb040070	43	28
Zm00001eb051240	102	11
Zm00001eb076750	40	8
Zm00001eb212710	107	37
Zm00001eb259440	86	40
Zm00001eb316950	22	16
Zm00001eb321390	26	55
Zm00001eb355210	45	23
Zm00001eb410950	71	18
Zm00001eb161880	162	100
Zm00001eb218930	134	15
Zm00001eb380140	75	89
Zm00001eb035020	77	50
Zm00001eb056210	122	53
Zm00001eb149810	27	21
Zm00001eb372660	71	29
Zm00001eb379110	40	16
Zm00001eb408380	41	24
Zm00001eb426660	120	88
Zm00001eb427400	64	26
Zm00001eb106760	52	83
Zm00001eb112280	35	24
Zm00001eb134900	0	0
Zm00001eb209070	107	80
Zm00001eb213550	97	74
Zm00001eb403760	121	73
Zm00001eb026440	111	70
Zm00001eb071060	50	49
Zm00001eb089520	28	20
Zm00001eb188410	80	63
Zm00001eb193860	32	41
Zm00001eb008430	70	60
Zm00001eb019030	98	67
Zm00001eb027900	10	5
Zm00001eb043080	27	48
Zm00001eb077310	108	34
Zm00001eb108760	18	29
Zm00001eb109200	75	35
Zm00001eb156520	51	24
Zm00001eb269700	63	63
Zm00001eb428320	69	13
Zm00001eb120090	118	43
Zm00001eb430570	80	56
Zm00001eb060840	46	36
Zm00001eb077030	53	105
Zm00001eb158550	57	172
Zm00001eb231910	40	87
Zm00001eb260070	13	26
Zm00001eb383560	84	26
Zm00001eb008750	94	72
Zm00001eb039860	21	56
Zm00001eb047350	0	0
Zm00001eb126250	63	41
Zm00001eb203460	63	26
Zm00001eb219900	41	16
Zm00001eb242070	89	69
Zm00001eb300860	82	20
Zm00001eb338390	115	110
Zm00001eb338780	40	39
Zm00001eb034240	48	1
Zm00001eb059880	171	76
Zm00001eb108640	33	13
Zm00001eb205390	186	101
Zm00001eb297400	81	33
Zm00001eb125540	121	39
Zm00001eb180160	172	84
Zm00001eb227540	60	48
Zm00001eb272480	50	36
Zm00001eb283830	72	53
Zm00001eb334470	138	74
Zm00001eb412110	26	17
Zm00001eb042870	56	56
Zm00001eb082640	92	59
Zm00001eb148530	93	39
Zm00001eb220980	75	29
Zm00001eb266640	2	1
Zm00001eb277110	104	55
Zm00001eb319400	71	45
Zm00001eb335610	60	50
Zm00001eb118620	28	44
Zm00001eb125100	79	36
Zm00001eb141370	45	37
Zm00001eb341310	44	25
Zm00001eb368050	77	62
Zm00001eb378510	61	14
Zm00001eb414540	73	51
Zm00001eb057130	32	89
Zm00001eb104250	100	23
Zm00001eb124100	65	32
Zm00001eb165320	102	66
Zm00001eb260550	73	67
Zm00001eb206340	107	25
Zm00001eb237440	119	60
Zm00001eb251040	49	71
Zm00001eb263040	71	22
Zm00001eb273350	0	0
Zm00001eb305320	64	34
Zm00001eb358900	82	43
Zm00001eb365220	145	6
Zm00001eb429420	107	22
Zm00001eb052010	75	90
Zm00001eb092510	122	108
Zm00001eb125050	15	14
Zm00001eb342120	76	53
Zm00001eb024920	45	67
Zm00001eb077910	137	30
Zm00001eb137110	105	48
Zm00001eb213450	69	34
Zm00001eb325750	42	35
Zm00001eb371970	68	31
Zm00001eb005100	59	25
Zm00001eb046610	75	25
Zm00001eb099350	58	51
Zm00001eb166420	126	82
Zm00001eb328640	79	42
Zm00001eb336860	166	45
Zm00001eb363620	6	1
Zm00001eb409710	42	28
Zm00001eb415240	0	0
Zm00001eb025510	63	45
Zm00001eb092750	59	32
Zm00001eb125030	79	15
Zm00001eb212070	170	84
Zm00001eb248370	44	19
Zm00001eb309960	72	84
Zm00001eb367040	85	39
Zm00001eb003200	47	38
Zm00001eb159100	93	22
Zm00001eb169750	67	50
Zm00001eb202110	42	42
Zm00001eb225090	84	14
Zm00001eb318330	53	43
Zm00001eb412320	60	40
Zm00001eb072030	189	135
Zm00001eb080160	44	9
Zm00001eb099720	168	68
Zm00001eb163650	37	41
Zm00001eb175250	70	57
Zm00001eb207830	75	79
Zm00001eb319060	50	53
Zm00001eb356270	63	43
Zm00001eb004560	46	34
Zm00001eb008240	76	55
Zm00001eb196830	90	42
Zm00001eb321620	71	46
Zm00001eb322280	54	50
Zm00001eb354930	99	79
Zm00001eb393860	41	50
Zm00001eb397000	120	31
Zm00001eb072040	118	89
Zm00001eb186290	77	37
Zm00001eb265030	103	95
Zm00001eb321030	119	41
Zm00001eb412250	0	0
Zm00001eb171770	102	35
Zm00001eb235280	77	46
Zm00001eb298860	6	11
Zm00001eb303800	58	49
Zm00001eb350600	98	91
Zm00001eb360500	96	77
Zm00001eb013070	34	25
Zm00001eb047860	79	82
Zm00001eb066520	94	65
Zm00001eb076200	60	29
Zm00001eb089160	6	10
Zm00001eb352650	101	36
Zm00001eb388670	4	4
Zm00001eb147770	86	34
Zm00001eb209920	87	121
Zm00001eb244690	47	98
Zm00001eb425440	90	63
Zm00001eb015140	50	52
Zm00001eb053760	78	59
Zm00001eb114690	26	27
Zm00001eb176730	199	52
Zm00001eb183350	50	29
Zm00001eb200160	3	2
Zm00001eb226600	31	16
Zm00001eb290180	4	1
Zm00001eb319530	62	33
Zm00001eb345250	106	52
Zm00001eb359200	58	52
Zm00001eb381880	69	19
Zm00001eb382400	40	162
Zm00001eb416480	96	64
Zm00001eb426930	63	37
Zm00001eb019980	1	4
Zm00001eb069060	0	0
Zm00001eb108790	49	15
Zm00001eb131150	199	78
Zm00001eb135670	21	36
Zm00001eb138350	198	48
Zm00001eb223670	74	41
Zm00001eb368930	58	32
Zm00001eb388070	96	35
Zm00001eb012700	19	35
Zm00001eb070560	52	29
Zm00001eb186480	55	96
Zm00001eb207240	79	49
Zm00001eb237820	69	23
Zm00001eb317020	13	60
Zm00001eb386410	126	35
Zm00001eb425950	66	19
Zm00001eb075520	113	100
Zm00001eb092120	106	58
Zm00001eb108590	45	58
Zm00001eb232750	42	31
Zm00001eb257600	82	33
Zm00001eb290950	74	38
Zm00001eb304970	99	59
Zm00001eb330850	23	37
Zm00001eb337150	58	34
Zm00001eb344470	93	53
Zm00001eb008030	157	44
Zm00001eb171520	7	5
Zm00001eb339260	99	27
Zm00001eb348940	61	3
Zm00001eb008180	5	0
Zm00001eb009120	116	28
Zm00001eb001920	80	36
Zm00001eb007610	44	30
Zm00001eb029790	76	77
Zm00001eb163920	44	49
Zm00001eb174300	56	24
Zm00001eb174460	52	22
Zm00001eb235830	150	20
Zm00001eb416830	76	55
Zm00001eb004280	14	2
Zm00001eb015670	64	32
Zm00001eb038760	54	7
Zm00001eb078470	57	20
Zm00001eb098110	89	30
Zm00001eb263700	64	54
Zm00001eb044920	81	49
Zm00001eb309690	0	1
Zm00001eb316850	24	8
Zm00001eb345580	56	29
Zm00001eb062280	65	27
Zm00001eb082100	56	21
Zm00001eb131330	66	52
Zm00001eb313920	170	5
Zm00001eb337270	87	89
Zm00001eb353140	134	18
Zm00001eb358490	139	48
Zm00001eb409750	16	63
Zm00001eb013480	44	10
Zm00001eb040630	0	0
Zm00001eb130430	47	89
Zm00001eb178550	25	26
Zm00001eb193020	136	91
Zm00001eb216830	49	53
Zm00001eb123430	129	36
Zm00001eb126280	62	17
